ticker,pdf_stem,section_code,section_title,section_file,source_start_char,source_end_char,page_start,page_end,char_count,word_count,split_method,confidence
ABG,ABG-ASBURY AUTOMOTIVE GROUP INC-2023,appendix,CG-MR-310a.2 1. Voluntary and Appendix;,data/03_sections/esg/ABG/ABG-ASBURY AUTOMOTIVE GROUP INC-2023__appendix.txt,75177,75554,38,38,377,64,heading_regex,medium
ABG,ABG-ASBURY AUTOMOTIVE GROUP INC-2023,ceo_letter,LETTER FROM OUR PRESIDENT & CEO,data/03_sections/esg/ABG/ABG-ASBURY AUTOMOTIVE GROUP INC-2023__ceo_letter.txt,1371,13265,3,10,11894,1785,heading_regex,high
ABG,ABG-ASBURY AUTOMOTIVE GROUP INC-2023,community,Community Commitment Award,data/03_sections/esg/ABG/ABG-ASBURY AUTOMOTIVE GROUP INC-2023__community.txt,13267,15329,10,11,8018,1198,heading_regex,high
ABG,ABG-ASBURY AUTOMOTIVE GROUP INC-2023,diversity_equity_inclusion,"DIVERSITY, EQUITY & INCLUSION",data/03_sections/esg/ABG/ABG-ASBURY AUTOMOTIVE GROUP INC-2023__diversity_equity_inclusion.txt,47551,87606,27,46,8247,1320,heading_regex,high
ABG,ABG-ASBURY AUTOMOTIVE GROUP INC-2023,energy,Energy Management 13 Multiline and Specialty Retailers and Distributors,data/03_sections/esg/ABG/ABG-ASBURY AUTOMOTIVE GROUP INC-2023__energy.txt,844,30879,2,18,6612,977,heading_regex,high
ABG,ABG-ASBURY AUTOMOTIVE GROUP INC-2023,environmental,TO ENVIRONMENT MANAGEMENT,data/03_sections/esg/ABG/ABG-ASBURY AUTOMOTIVE GROUP INC-2023__environmental.txt,21328,22371,14,14,1042,146,heading_regex,high
ABG,ABG-ASBURY AUTOMOTIVE GROUP INC-2023,ethics_compliance,ETHICS,data/03_sections/esg/ABG/ABG-ASBURY AUTOMOTIVE GROUP INC-2023__ethics_compliance.txt,66138,75176,35,38,4107,591,heading_regex,high
ABG,ABG-ASBURY AUTOMOTIVE GROUP INC-2023,governance,Stakeholder Engagement,data/03_sections/esg/ABG/ABG-ASBURY AUTOMOTIVE GROUP INC-2023__governance.txt,15330,81760,11,42,15128,2094,heading_regex,high
ABG,ABG-ASBURY AUTOMOTIVE GROUP INC-2023,human_capital,■ Talent and labor practices,data/03_sections/esg/ABG/ABG-ASBURY AUTOMOTIVE GROUP INC-2023__human_capital.txt,16772,86116,11,45,18608,2651,heading_regex,high
ABG,ABG-ASBURY AUTOMOTIVE GROUP INC-2023,other,Preamble,data/03_sections/esg/ABG/ABG-ASBURY AUTOMOTIVE GROUP INC-2023__other.txt,0,842,1,2,842,119,heading_regex,low
ABG,ABG-ASBURY AUTOMOTIVE GROUP INC-2023,supply_chain_ethics,SOURCING DATA SECURITY,data/03_sections/esg/ABG/ABG-ASBURY AUTOMOTIVE GROUP INC-2023__supply_chain_ethics.txt,68128,69623,36,36,1495,195,heading_regex,high
ABG,ABG-ASBURY AUTOMOTIVE GROUP INC-2023,waste,WASTE We aim to maximize recycling throughout our operations wherever,data/03_sections/esg/ABG/ABG-ASBURY AUTOMOTIVE GROUP INC-2023__waste.txt,27657,83847,17,44,6430,974,heading_regex,high
ABG,ABG-ASBURY AUTOMOTIVE GROUP INC-2023,water,WATER MANAGEMENT Efficiency in Our Facilities,data/03_sections/esg/ABG/ABG-ASBURY AUTOMOTIVE GROUP INC-2023__water.txt,32270,33954,19,20,4029,616,heading_regex,high
ABG,ABG-ASBURY AUTOMOTIVE GROUP INC-2025,about_this_report,(SASB) Multiline and Specialty Retailers and Distributors,data/03_sections/esg/ABG/ABG-ASBURY AUTOMOTIVE GROUP INC-2025__about_this_report.txt,609,64611,2,41,1925,274,heading_regex,high
ABG,ABG-ASBURY AUTOMOTIVE GROUP INC-2025,appendix,401-1 New team member hires and team member turnover Appendix,data/03_sections/esg/ABG/ABG-ASBURY AUTOMOTIVE GROUP INC-2025__appendix.txt,61845,62177,39,39,332,51,heading_regex,medium
ABG,ABG-ASBURY AUTOMOTIVE GROUP INC-2025,ceo_letter,LETTER FROM OUR PRESIDENT & CEO,data/03_sections/esg/ABG/ABG-ASBURY AUTOMOTIVE GROUP INC-2025__ceo_letter.txt,1184,7931,3,7,6747,1037,heading_regex,high
ABG,ABG-ASBURY AUTOMOTIVE GROUP INC-2025,community,Love Promise Community,data/03_sections/esg/ABG/ABG-ASBURY AUTOMOTIVE GROUP INC-2025__community.txt,9450,11044,8,9,7666,1150,heading_regex,high
ABG,ABG-ASBURY AUTOMOTIVE GROUP INC-2025,diversity_equity_inclusion,Age Diversity,data/03_sections/esg/ABG/ABG-ASBURY AUTOMOTIVE GROUP INC-2025__diversity_equity_inclusion.txt,67260,68884,42,43,1643,331,heading_regex,high
ABG,ABG-ASBURY AUTOMOTIVE GROUP INC-2025,energy,"Our environmental strategy addresses energy efficiency,",data/03_sections/esg/ABG/ABG-ASBURY AUTOMOTIVE GROUP INC-2025__energy.txt,16240,54835,12,34,3524,499,heading_regex,high
ABG,ABG-ASBURY AUTOMOTIVE GROUP INC-2025,environmental,"■ Annual stockholder meeting ■ Market data association activity ■ Environment, health, safety,",data/03_sections/esg/ABG/ABG-ASBURY AUTOMOTIVE GROUP INC-2025__environmental.txt,11434,14641,9,10,4117,538,heading_regex,high
ABG,ABG-ASBURY AUTOMOTIVE GROUP INC-2025,ethics_compliance,Compliance Guest Experience,data/03_sections/esg/ABG/ABG-ASBURY AUTOMOTIVE GROUP INC-2025__ethics_compliance.txt,29367,57032,20,36,8943,1280,heading_regex,high
ABG,ABG-ASBURY AUTOMOTIVE GROUP INC-2025,governance,Stakeholder Engagement,data/03_sections/esg/ABG/ABG-ASBURY AUTOMOTIVE GROUP INC-2025__governance.txt,11045,61844,9,39,6422,904,heading_regex,high
ABG,ABG-ASBURY AUTOMOTIVE GROUP INC-2025,human_capital,"Customer Trust, and Employee Trust amongst",data/03_sections/esg/ABG/ABG-ASBURY AUTOMOTIVE GROUP INC-2025__human_capital.txt,7933,67245,7,42,18262,2574,heading_regex,high
ABG,ABG-ASBURY AUTOMOTIVE GROUP INC-2025,other,Preamble,data/03_sections/esg/ABG/ABG-ASBURY AUTOMOTIVE GROUP INC-2025__other.txt,20,607,1,2,608,82,heading_regex,low
ABG,ABG-ASBURY AUTOMOTIVE GROUP INC-2025,supply_chain_ethics,SOURCING,data/03_sections/esg/ABG/ABG-ASBURY AUTOMOTIVE GROUP INC-2025__supply_chain_ethics.txt,47817,48764,31,32,956,131,heading_regex,medium
ABG,ABG-ASBURY AUTOMOTIVE GROUP INC-2025,waste,WASTE,data/03_sections/esg/ABG/ABG-ASBURY AUTOMOTIVE GROUP INC-2025__waste.txt,19431,22440,14,15,7349,1151,heading_regex,high
ABG,ABG-ASBURY AUTOMOTIVE GROUP INC-2025,water,Minimizing water withdrawal is one of the most effective methods,data/03_sections/esg/ABG/ABG-ASBURY AUTOMOTIVE GROUP INC-2025__water.txt,23826,24311,16,16,485,74,heading_regex,medium
ACI,ACI-ALBERTSONS COS INC-2021-2022,about_this_report,Materiality Assessment,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2021-2022__about_this_report.txt,50415,51222,27,27,807,114,heading_regex,medium
ACI,ACI-ALBERTSONS COS INC-2021-2022,climate,Climate Action,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2021-2022__climate.txt,6474,7621,8,8,1163,182,heading_regex,high
ACI,ACI-ALBERTSONS COS INC-2021-2022,community,Community,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2021-2022__community.txt,25992,51625,17,27,5931,887,heading_regex,high
ACI,ACI-ALBERTSONS COS INC-2021-2022,diversity_equity_inclusion,Representation at Albertsons Companies,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2021-2022__diversity_equity_inclusion.txt,16172,49763,13,26,9044,1348,heading_regex,high
ACI,ACI-ALBERTSONS COS INC-2021-2022,emissions,1 Scope 1 and 2 emissions,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2021-2022__emissions.txt,4306,12104,4,10,5861,982,heading_regex,high
ACI,ACI-ALBERTSONS COS INC-2021-2022,energy,Renewable Energy,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2021-2022__energy.txt,9009,9788,9,9,779,147,heading_regex,medium
ACI,ACI-ALBERTSONS COS INC-2021-2022,governance,Social and Governance (ESG),data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2021-2022__governance.txt,27,47104,1,25,3580,541,heading_regex,high
ACI,ACI-ALBERTSONS COS INC-2021-2022,human_capital,Ensure that each associate’s,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2021-2022__human_capital.txt,14379,46332,12,24,9029,1377,heading_regex,high
ACI,ACI-ALBERTSONS COS INC-2021-2022,other,Preamble,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2021-2022__other.txt,0,1532,1,3,1532,219,heading_regex,medium
ACI,ACI-ALBERTSONS COS INC-2021-2022,supply_chain_ethics,E continuous improvement. • Supplier Social Responsibility,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2021-2022__supply_chain_ethics.txt,51628,52306,27,27,678,84,heading_regex,medium
ACI,ACI-ALBERTSONS COS INC-2021-2022,waste,Operational Waste,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2021-2022__waste.txt,12124,50414,10,26,13897,2161,heading_regex,high
ACI,ACI-ALBERTSONS COS INC-2023,about_this_report,Materiality Assessment,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2023__about_this_report.txt,70203,70999,31,31,804,114,heading_regex,medium
ACI,ACI-ALBERTSONS COS INC-2023,appendix,Appendix 1: Goals and 2022 Progress,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2023__appendix.txt,64616,64945,29,29,329,54,heading_regex,medium
ACI,ACI-ALBERTSONS COS INC-2023,ceo_letter,Letter from Our CEO,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2023__ceo_letter.txt,1316,6250,4,6,4934,745,heading_regex,high
ACI,ACI-ALBERTSONS COS INC-2023,climate,"As part of our 2030 carbon reduction goal, Albertsons",data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2023__climate.txt,10443,16934,9,10,3695,584,heading_regex,high
ACI,ACI-ALBERTSONS COS INC-2023,community,Community Stewardship,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2023__community.txt,46092,71419,23,31,16051,2390,heading_regex,high
ACI,ACI-ALBERTSONS COS INC-2023,data_summary,Inclusion into the lifecycles of diversity metrics to ensure,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2023__data_summary.txt,22452,23386,13,13,947,120,heading_regex,medium
ACI,ACI-ALBERTSONS COS INC-2023,diversity_equity_inclusion,We Build Belonging,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2023__diversity_equity_inclusion.txt,21098,66567,13,29,5033,742,heading_regex,high
ACI,ACI-ALBERTSONS COS INC-2023,emissions,1Scope 1 and 2 emissions,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2023__emissions.txt,9305,65394,7,29,6359,971,heading_regex,high
ACI,ACI-ALBERTSONS COS INC-2023,ethics_compliance,Ensuring the privacy and security of our customers’,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2023__ethics_compliance.txt,64001,64604,28,28,615,98,heading_regex,medium
ACI,ACI-ALBERTSONS COS INC-2023,governance,Governance Report,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2023__governance.txt,5,63022,1,28,5203,748,heading_regex,high
ACI,ACI-ALBERTSONS COS INC-2023,human_capital,To bring people together,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2023__human_capital.txt,6251,32356,6,18,9146,1364,heading_regex,high
ACI,ACI-ALBERTSONS COS INC-2023,social,Social Responsibility,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2023__social.txt,43348,46091,21,22,2746,410,heading_regex,high
ACI,ACI-ALBERTSONS COS INC-2023,supply_chain_ethics,Supply Chain departments. ASIAN/ASIAN 12% 7% 6% 14% 6% 6%,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2023__supply_chain_ethics.txt,24568,73155,14,32,2680,398,heading_regex,high
ACI,ACI-ALBERTSONS COS INC-2023,waste,Operational Waste Electric Vehicle Charging,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2023__waste.txt,18907,70188,11,30,13128,1973,heading_regex,high
ACI,ACI-ALBERTSONS COS INC-2023,water,Water Stewardship,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2023__water.txt,19593,21078,11,13,1507,222,heading_regex,high
ACI,ACI-ALBERTSONS COS INC-2024,about_this_report,Materiality Assessment,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2024__about_this_report.txt,43034,64284,20,29,984,139,heading_regex,medium
ACI,ACI-ALBERTSONS COS INC-2024,appendix,Appendix 3: SASB Table,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2024__appendix.txt,65189,65977,30,30,788,124,heading_regex,medium
ACI,ACI-ALBERTSONS COS INC-2024,ceo_letter,Letter from Our CEO,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2024__ceo_letter.txt,1199,2156,4,4,957,156,heading_regex,medium
ACI,ACI-ALBERTSONS COS INC-2024,climate,Climate Action,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2024__climate.txt,9399,11253,9,9,1196,194,heading_regex,high
ACI,ACI-ALBERTSONS COS INC-2024,community,Community Stewardship,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2024__community.txt,35243,36261,18,18,8831,1290,heading_regex,high
ACI,ACI-ALBERTSONS COS INC-2024,data_summary,RESOURCE GROUPS ENGAGEMENT METRICS,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2024__data_summary.txt,22153,66325,13,30,1591,225,heading_regex,high
ACI,ACI-ALBERTSONS COS INC-2024,diversity_equity_inclusion,We Build Belonging,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2024__diversity_equity_inclusion.txt,20759,27639,13,15,3743,517,heading_regex,high
ACI,ACI-ALBERTSONS COS INC-2024,emissions,EMISSIONS,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2024__emissions.txt,11272,17933,9,10,3696,563,heading_regex,high
ACI,ACI-ALBERTSONS COS INC-2024,energy,Planet Highlights: increase procurement of renewable energy. ns of E 1,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2024__energy.txt,10000,16364,9,10,3655,536,heading_regex,high
ACI,ACI-ALBERTSONS COS INC-2024,environmental,Our Planet enabled more than 1.15 billion meals by donating,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2024__environmental.txt,2158,30627,4,16,4667,706,heading_regex,high
ACI,ACI-ALBERTSONS COS INC-2024,human_capital,To bring people together,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2024__human_capital.txt,5734,57690,6,26,16992,2461,heading_regex,high
ACI,ACI-ALBERTSONS COS INC-2024,other,Preamble,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2024__other.txt,35,1198,1,3,1198,162,heading_regex,medium
ACI,ACI-ALBERTSONS COS INC-2024,supply_chain_ethics,• Pioneering programs with our vendor partners,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2024__supply_chain_ethics.txt,3837,5733,4,6,1896,276,heading_regex,high
ACI,ACI-ALBERTSONS COS INC-2024,waste,Operational Waste Electric Vehicle Charging,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2024__waste.txt,17934,65188,11,29,14350,2082,heading_regex,high
ACI,ACI-ALBERTSONS COS INC-2024,water,Water Stewardship,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2024__water.txt,18957,20739,11,13,1804,257,heading_regex,high
ACI,ACI-ALBERTSONS COS INC-2025,about_this_report,1 SASB FB-FR-000.A,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2025__about_this_report.txt,4739,5250,5,6,511,82,heading_regex,medium
ACI,ACI-ALBERTSONS COS INC-2025,ceo_letter,Letter from Our CEO,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2025__ceo_letter.txt,785,2635,4,4,1850,293,heading_regex,high
ACI,ACI-ALBERTSONS COS INC-2025,community,"FishWise, a nonprofit responsible seafood consultancy,",data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2025__community.txt,18847,32177,11,15,7704,1106,heading_regex,high
ACI,ACI-ALBERTSONS COS INC-2025,diversity_equity_inclusion,Health & Well-Being Inclusion & Belonging: We are Better Together,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2025__diversity_equity_inclusion.txt,32179,36963,15,17,4792,679,heading_regex,high
ACI,ACI-ALBERTSONS COS INC-2025,emissions,"Energy & Emissions approach to reflect our changing operating environment, oxid",data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2025__emissions.txt,36967,41014,17,17,4047,623,heading_regex,high
ACI,ACI-ALBERTSONS COS INC-2025,energy,Energy Efficiency Projects Transportation Recycling & Circularity,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2025__energy.txt,41015,43429,18,18,2414,346,heading_regex,high
ACI,ACI-ALBERTSONS COS INC-2025,environmental,"Our Products planet, and we continue to make measurable progress",data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2025__environmental.txt,2637,4737,4,5,2100,307,heading_regex,high
ACI,ACI-ALBERTSONS COS INC-2025,human_capital,To bring people together,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2025__human_capital.txt,5251,30637,6,14,9739,1449,heading_regex,high
ACI,ACI-ALBERTSONS COS INC-2025,other,Preamble,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2025__other.txt,0,784,1,3,784,114,heading_regex,low
ACI,ACI-ALBERTSONS COS INC-2025,supply_chain_ethics,Responsible Sourcing,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2025__supply_chain_ethics.txt,18433,43823,11,18,806,119,heading_regex,medium
ACI,ACI-ALBERTSONS COS INC-2025,waste,Our Approach to Reducing Food Waste,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2025__waste.txt,9355,18432,9,10,9078,1341,heading_regex,high
ACI,ACI-ALBERTSONS COS INC-2025,water,Water Use,data/03_sections/esg/ACI/ACI-ALBERTSONS COS INC-2025__water.txt,43834,45303,18,18,1480,221,heading_regex,high
AEO,AEO-AMERICAN EAGLE OUTFITTERS INC-2021,about_this_report,ABOUT THIS REPORT,data/03_sections/esg/AEO/AEO-AMERICAN EAGLE OUTFITTERS INC-2021__about_this_report.txt,974,95266,3,59,5966,875,heading_regex,high
AEO,AEO-AMERICAN EAGLE OUTFITTERS INC-2021,appendix,SASB Index,data/03_sections/esg/AEO/AEO-AMERICAN EAGLE OUTFITTERS INC-2021__appendix.txt,77430,98481,51,61,7471,1113,heading_regex,high
AEO,AEO-AMERICAN EAGLE OUTFITTERS INC-2021,climate,Charter for Climate Action,data/03_sections/esg/AEO/AEO-AMERICAN EAGLE OUTFITTERS INC-2021__climate.txt,30924,31937,24,24,1013,149,heading_regex,high
AEO,AEO-AMERICAN EAGLE OUTFITTERS INC-2021,community,C haritable giving,data/03_sections/esg/AEO/AEO-AMERICAN EAGLE OUTFITTERS INC-2021__community.txt,21696,61279,17,41,3537,524,heading_regex,high
AEO,AEO-AMERICAN EAGLE OUTFITTERS INC-2021,data_summary,"• In 2021, Aerie’s #1 selling Sunnie bra collection BY THE NUMBERS",data/03_sections/esg/AEO/AEO-AMERICAN EAGLE OUTFITTERS INC-2021__data_summary.txt,29983,30922,23,24,940,144,heading_regex,medium
AEO,AEO-AMERICAN EAGLE OUTFITTERS INC-2021,diversity_equity_inclusion,"As a company built on inclusivity, we know that",data/03_sections/esg/AEO/AEO-AMERICAN EAGLE OUTFITTERS INC-2021__diversity_equity_inclusion.txt,19002,58443,16,40,7310,1049,heading_regex,high
AEO,AEO-AMERICAN EAGLE OUTFITTERS INC-2021,emissions,• Utilizes the Greenhouse Gas,data/03_sections/esg/AEO/AEO-AMERICAN EAGLE OUTFITTERS INC-2021__emissions.txt,2139,92352,3,58,2855,441,heading_regex,high
AEO,AEO-AMERICAN EAGLE OUTFITTERS INC-2021,energy,Water Reduction Energy Reduction,data/03_sections/esg/AEO/AEO-AMERICAN EAGLE OUTFITTERS INC-2021__energy.txt,22568,89570,19,57,2798,522,heading_regex,high
AEO,AEO-AMERICAN EAGLE OUTFITTERS INC-2021,environmental,17 PLANET 25 PEOPLE 41 PRACTICES,data/03_sections/esg/AEO/AEO-AMERICAN EAGLE OUTFITTERS INC-2021__environmental.txt,41,86277,2,54,10224,1605,heading_regex,high
AEO,AEO-AMERICAN EAGLE OUTFITTERS INC-2021,ethics_compliance,Code of Conduct,data/03_sections/esg/AEO/AEO-AMERICAN EAGLE OUTFITTERS INC-2021__ethics_compliance.txt,49337,83257,35,53,6724,969,heading_regex,high
AEO,AEO-AMERICAN EAGLE OUTFITTERS INC-2021,governance,(Social) and Practices (Governance). These in everything we do,data/03_sections/esg/AEO/AEO-AMERICAN EAGLE OUTFITTERS INC-2021__governance.txt,3439,4993,4,5,13752,2056,heading_regex,high
AEO,AEO-AMERICAN EAGLE OUTFITTERS INC-2021,human_capital,Empower our people,data/03_sections/esg/AEO/AEO-AMERICAN EAGLE OUTFITTERS INC-2021__human_capital.txt,2808,87299,4,55,14326,2114,heading_regex,high
AEO,AEO-AMERICAN EAGLE OUTFITTERS INC-2021,social,Senior Director - Corporate Social Responsibility,data/03_sections/esg/AEO/AEO-AMERICAN EAGLE OUTFITTERS INC-2021__social.txt,59536,96359,40,59,3712,534,heading_regex,high
AEO,AEO-AMERICAN EAGLE OUTFITTERS INC-2021,supply_chain_ethics,Human Rights Policy.,data/03_sections/esg/AEO/AEO-AMERICAN EAGLE OUTFITTERS INC-2021__supply_chain_ethics.txt,5894,6605,5,6,14334,2121,heading_regex,high
AEO,AEO-AMERICAN EAGLE OUTFITTERS INC-2021,waste,Circularity starts with design—making products that are made,data/03_sections/esg/AEO/AEO-AMERICAN EAGLE OUTFITTERS INC-2021__waste.txt,33419,34889,25,27,1471,231,heading_regex,high
AEO,AEO-AMERICAN EAGLE OUTFITTERS INC-2021,water,Apply AEO Wastewater,data/03_sections/esg/AEO/AEO-AMERICAN EAGLE OUTFITTERS INC-2021__water.txt,23094,25190,19,21,2115,325,heading_regex,high
AEO,AEO-AMERICAN EAGLE OUTFITTERS INC-2022,about_this_report,ABOUT THIS REPORT,data/03_sections/esg/AEO/AEO-AMERICAN EAGLE OUTFITTERS INC-2022__about_this_report.txt,1094,153571,3,79,9601,1374,heading_regex,high
AEO,AEO-AMERICAN EAGLE OUTFITTERS INC-2022,appendix,Sustainability Accounting Standards Board (SASB) Index 69,data/03_sections/esg/AEO/AEO-AMERICAN EAGLE OUTFITTERS INC-2022__appendix.txt,124,155016,2,80,6010,891,heading_regex,high
AEO,AEO-AMERICAN EAGLE OUTFITTERS INC-2022,ceo_letter,CEO WELCOME,data/03_sections/esg/AEO/AEO-AMERICAN EAGLE OUTFITTERS INC-2022__ceo_letter.txt,2560,4652,4,4,2092,327,heading_regex,high
AEO,AEO-AMERICAN EAGLE OUTFITTERS INC-2022,climate,Climate Policy $15 million,data/03_sections/esg/AEO/AEO-AMERICAN EAGLE OUTFITTERS INC-2022__climate.txt,23202,155625,16,81,5042,761,heading_regex,high
AEO,AEO-AMERICAN EAGLE OUTFITTERS INC-2022,community,Social Impact,data/03_sections/esg/AEO/AEO-AMERICAN EAGLE OUTFITTERS INC-2022__community.txt,14401,117475,11,64,7408,1051,heading_regex,high
